,width,SRR999253,SRR999254,SRR999255
FBgn0262358,303,6,1,6
FBgn0262359,577,74,66,51
FBgn0262360,455,0,0,0
FBgn0262361,377,0,0,0
FBgn0262362,1196,3,1,1
FBgn0262363,329,0,0,0
FBgn0262364,584,2,1,2
FBgn0262365,488,0,0,0
FBgn0262366,2001,14,25,12
FBgn0262367,68,1,1,0
FBgn0262368,97,0,0,0
FBgn0262369,127,5,3,1
FBgn0262370,88,0,0,0
FBgn0262371,90,0,0,0
FBgn0262372,69,0,0,0
FBgn0262373,78,0,0,0
FBgn0262374,77,0,0,0
FBgn0262375,61,0,0,0
FBgn0262376,100,0,0,0
FBgn0262377,76,2,2,2
FBgn0262378,92,1,0,1
FBgn0262379,59,0,0,0
FBgn0262380,69,0,0,0
FBgn0262381,99,0,1,0
FBgn0262382,71,1,0,2
FBgn0262383,100,1,1,3
FBgn0262384,68,0,0,0
FBgn0262385,88,0,0,0
FBgn0262386,85,0,0,0
FBgn0262387,100,0,0,0
FBgn0262388,100,0,0,0
FBgn0262389,71,2,1,2
FBgn0262390,70,0,0,0
FBgn0262391,100,1,0,0
FBgn0262392,68,0,1,0
FBgn0262393,99,1,0,0
FBgn0262395,74,0,0,0
FBgn0262396,90,0,0,0
FBgn0262397,102,0,0,1
FBgn0262398,100,0,1,0
FBgn0262400,93,0,0,0
FBgn0262401,99,1,1,1
FBgn0262402,84,0,0,0
FBgn0262403,98,0,1,0
FBgn0262404,97,1,0,1
FBgn0262405,143,0,2,1
FBgn0262406,78,1,0,0
FBgn0262407,63,0,0,0
FBgn0262408,69,0,0,0
FBgn0262409,88,1,0,0
FBgn0262410,74,0,0,0
FBgn0262411,95,0,0,0
FBgn0262412,57,0,0,1
FBgn0262413,91,0,0,0
FBgn0262414,81,0,0,0
FBgn0262415,99,0,0,0
FBgn0262416,92,0,0,0
FBgn0262417,89,0,0,0
FBgn0262418,80,0,0,0
FBgn0262419,100,4,2,5
FBgn0262420,68,0,0,0
FBgn0262421,70,0,0,0
FBgn0262422,54,0,0,0
FBgn0262424,77,0,0,0
FBgn0262425,97,0,0,0
FBgn0262426,100,1,0,1
FBgn0262427,58,0,0,0
FBgn0262428,99,0,0,0
FBgn0262429,75,0,0,0
FBgn0262430,92,0,1,0
FBgn0262431,56,0,0,0
FBgn0262432,87,1,0,2
FBgn0262433,100,0,0,0
FBgn0262434,75,1,0,0
FBgn0262435,61,0,0,0
FBgn0262436,89,0,0,0
FBgn0262437,100,1,0,0
FBgn0262438,64,0,0,0
FBgn0262440,95,0,0,0
FBgn0262441,71,0,0,0
FBgn0262442,71,0,0,0
FBgn0262443,100,0,0,0
FBgn0262444,61,1,1,0
FBgn0262445,98,0,0,0
FBgn0262446,91,0,0,0
FBgn0262447,63,0,0,0
FBgn0262448,100,0,0,0
FBgn0262449,83,0,1,0
FBgn0262450,66,0,0,0
FBgn0262451,81,0,0,0
FBgn0262452,97,0,0,0
FBgn0262453,98,0,0,0
FBgn0262454,65,0,0,0
FBgn0262455,91,0,0,0
FBgn0262456,110,0,0,3
FBgn0262457,64,0,0,0
FBgn0262458,73,0,0,0
FBgn0262459,99,0,1,1
FBgn0262460,72,7,6,5
FBgn0262461,84,0,0,0
FBgn0262462,68,0,0,0
FBgn0262463,100,2,2,1
FBgn0262464,82,0,0,0
FBgn0262467,1041,109,93,99
FBgn0262473,5198,1036,891,894
FBgn0262475,6095,237,221,285
FBgn0262476,5055,2146,1979,2002
FBgn0262477,4391,777,725,744
FBgn0262478,795,7,13,14
FBgn0262479,416,2,0,0
FBgn0262480,502,0,0,0
FBgn0262481,514,14,14,8
FBgn0262482,387,1,2,5
FBgn0262483,9119,2150,2164,2165
FBgn0262484,677,1,1,4
FBgn0262485,757,0,0,0
FBgn0262486,771,0,0,0
FBgn0262487,1000,0,1,2
FBgn0262508,14466,3323,3276,3488
FBgn0262509,9946,2104,1895,1966
FBgn0262510,501,1,0,0
FBgn0262511,4023,2393,2237,2236
FBgn0262512,659,550,525,514
FBgn0262513,567,0,1,0
FBgn0262514,672,0,0,0
FBgn0262515,2013,1236,1188,1217
FBgn0262516,3070,0,2,3
FBgn0262517,5404,573,503,520
FBgn0262518,2314,594,499,512
FBgn0262519,6600,988,1031,961
FBgn0262524,808,15,19,10
FBgn0262527,6544,980,977,931
FBgn0262528,294,0,0,0
FBgn0262529,430,1,1,0
FBgn0262530,450,0,0,0
FBgn0262531,1193,3,2,9
FBgn0262532,1027,1,1,0
FBgn0262533,999,0,0,2
FBgn0262534,1185,2,1,2
FBgn0262535,638,5,2,5
FBgn0262536,624,0,0,0
FBgn0262537,549,82,76,79
FBgn0262538,722,333,263,253
FBgn0262539,476,123,139,111
FBgn0262540,310,1,4,2
FBgn0262541,554,2,5,2
FBgn0262542,394,0,0,0
FBgn0262543,1164,4,0,0
FBgn0262544,657,0,1,0
FBgn0262546,638,0,0,0
FBgn0262547,405,0,1,0
FBgn0262559,1335,2981,2757,2841
FBgn0262560,1663,33,29,28
FBgn0262562,12189,884,912,917
FBgn0262563,482,103,74,65
FBgn0262564,1024,0,0,0
FBgn0262565,802,0,0,0
FBgn0262566,897,0,0,0
FBgn0262567,371,10,7,7
FBgn0262568,656,4,8,2
FBgn0262569,261,72,24,34
FBgn0262570,8272,96,66,60
FBgn0262571,553,3,8,1
FBgn0262572,340,0,1,1
FBgn0262574,278,92,78,70
FBgn0262575,688,0,2,0
FBgn0262576,897,0,0,0
FBgn0262577,319,1,3,2
FBgn0262579,10243,2935,2902,2863
FBgn0262580,1270,2,2,0
FBgn0262581,503,1,0,0
FBgn0262582,12579,2072,2063,2079
FBgn0262583,989,2,3,2
FBgn0262587,784,0,1,0
FBgn0262588,777,0,0,0
FBgn0262592,698,0,0,1
FBgn0262593,11359,3434,3365,3416
FBgn0262594,534,0,0,0
FBgn0262595,543,0,1,0
FBgn0262598,2528,3,4,4
FBgn0262599,2417,43,41,46
FBgn0262601,776,24,17,29
FBgn0262604,293,1,2,1
FBgn0262605,451,2,1,1
FBgn0262606,428,0,0,0
FBgn0262607,541,5,4,9
FBgn0262608,407,0,0,0
FBgn0262609,218,0,0,0
FBgn0262610,704,0,0,0
FBgn0262611,542,0,1,0
FBgn0262612,493,0,0,0
FBgn0262613,602,0,0,0
FBgn0262614,15772,2407,2342,2393
FBgn0262616,554,0,0,0
FBgn0262617,13227,921,869,927
FBgn0262619,2386,30,31,20
FBgn0262620,569,6,6,8
FBgn0262621,361,0,0,1
FBgn0262622,960,0,0,0
FBgn0262623,260,0,1,0
FBgn0262624,1647,19,12,13
FBgn0262631,1512,19,24,26
FBgn0262636,6175,752,618,662
FBgn0262647,4747,70,78,83
FBgn0262656,9170,608,556,568
FBgn0262679,879,7,1,0
FBgn0262680,476,0,1,0
FBgn0262681,394,1,0,0
FBgn0262682,733,6,8,11
FBgn0262683,729,1,0,0
FBgn0262685,1762,10,13,8
FBgn0262686,330,1,3,5
FBgn0262687,409,0,1,3
FBgn0262688,493,0,0,0
FBgn0262689,1175,0,3,2
FBgn0262690,1495,0,0,0
FBgn0262699,2789,247,190,221
FBgn0262714,4324,424,387,458
FBgn0262716,1983,214,193,203
FBgn0262717,5370,516,442,482
FBgn0262719,7970,113,109,111
FBgn0262721,532,0,0,0
FBgn0262722,245,0,1,2
FBgn0262728,2304,1524,1467,1424
FBgn0262730,9655,2835,2787,2700
FBgn0262731,1078,99,96,102
FBgn0262732,1788,479,400,415
FBgn0262733,5200,330,323,299
FBgn0262734,4430,1321,1311,1416
FBgn0262736,3077,13636,12669,12202
FBgn0262737,12718,10923,10177,10587
FBgn0262738,8296,25113,23036,23681
FBgn0262739,8278,5050,4877,4891
FBgn0262740,6299,1404,1341,1365
FBgn0262741,5339,55,46,46
FBgn0262743,7157,1800,1656,1660
FBgn0262782,1289,1770,1656,1568
FBgn0262786,583,0,0,0
FBgn0262787,1078,1,3,0
FBgn0262788,416,3,6,3
FBgn0262789,532,4,4,4
FBgn0262790,619,3,2,0
FBgn0262791,536,3,2,1
FBgn0262794,684,5,1,4
FBgn0262795,735,0,0,0
FBgn0262801,855,241,236,232
FBgn0262806,450,0,1,1
FBgn0262807,619,3,2,0
FBgn0262808,701,32,21,16
FBgn0262810,568,0,1,1
FBgn0262811,251,0,0,0
FBgn0262812,608,0,0,0
FBgn0262813,325,1,1,1
FBgn0262814,542,0,0,0
FBgn0262815,593,0,0,0
FBgn0262816,5093,1,0,0
FBgn0262817,795,3,0,0
FBgn0262819,664,0,0,0
FBgn0262820,1016,70,60,62
FBgn0262821,569,2,3,5
FBgn0262822,865,5,6,5
FBgn0262823,910,10,8,7
FBgn0262824,1281,0,0,0
FBgn0262825,543,3,4,5
FBgn0262827,531,0,0,0
FBgn0262828,1736,27,24,35
FBgn0262836,487,3,2,0
FBgn0262837,607,3,2,0
FBgn0262838,390,70,32,36
FBgn0262839,781,0,0,0
FBgn0262840,641,7,6,6
FBgn0262842,432,1,1,1
FBgn0262843,455,0,0,0
FBgn0262844,366,0,0,0
FBgn0262845,370,0,0,0
FBgn0262846,910,10,8,7
FBgn0262847,1188,0,0,0
FBgn0262848,1188,1,1,1
FBgn0262849,1188,0,0,0
FBgn0262850,1188,0,0,0
FBgn0262851,1188,0,0,0
FBgn0262852,1188,0,0,0
FBgn0262853,651,0,0,0
FBgn0262854,682,7,15,13
FBgn0262855,665,41,56,63
FBgn0262856,163,0,0,0
FBgn0262857,422,1,0,0
FBgn0262858,481,40,44,50
FBgn0262866,6055,296,330,309
FBgn0262867,5956,210,207,191
FBgn0262869,9719,1176,1221,1228
FBgn0262870,9106,737,738,685
FBgn0262871,4070,802,764,787
FBgn0262872,7667,1751,1732,1711
FBgn0262873,378,0,0,0
FBgn0262874,419,0,3,0
FBgn0262875,799,0,0,0
FBgn0262876,1180,1,2,0
FBgn0262877,774,24,18,33
FBgn0262878,541,1,0,2
FBgn0262879,2210,1,2,3
FBgn0262880,678,16,17,16
FBgn0262881,398,81,31,48
FBgn0262882,482,0,0,0
FBgn0262883,488,0,1,1
FBgn0262885,102,0,0,0
FBgn0262886,999,66,56,43
FBgn0262887,1090,40,32,28
FBgn0262888,718,9,9,6
FBgn0262889,435,0,0,0
FBgn0262890,1164,2,0,2
FBgn0262891,588,0,0,0
FBgn0262892,563,0,0,1
FBgn0262893,846,1,0,1
FBgn0262894,324,0,0,0
FBgn0262895,341,0,0,0
FBgn0262896,250,1,0,0
FBgn0262897,1083,0,1,0
FBgn0262898,828,2,1,2
FBgn0262899,491,0,0,0
FBgn0262900,490,67,63,74
FBgn0262901,586,4,4,5
FBgn0262902,1392,8,6,8
FBgn0262903,1042,0,0,0
FBgn0262904,1657,48,51,45
FBgn0262905,507,0,0,1
FBgn0262937,2373,106,89,108
FBgn0262943,320,0,0,0
FBgn0262944,832,0,0,0
FBgn0262945,318,4,5,4
FBgn0262947,3013,2,2,3
FBgn0262948,358,1,0,0
FBgn0262951,3560,0,0,0
FBgn0262952,1339,8543,9129,8436
FBgn0262954,353,96,69,60
FBgn0262955,4060,321,303,273
FBgn0262960,544,0,0,0
FBgn0262961,442,2,0,1
FBgn0262962,619,24,28,23
FBgn0262963,519,0,0,0
FBgn0262964,777,1,0,2
FBgn0262965,455,2,1,2
FBgn0262966,415,2,4,1
FBgn0262967,1068,0,0,0
FBgn0262968,769,0,0,0
FBgn0262969,1087,0,0,0
FBgn0262970,1265,60,58,52
FBgn0262971,667,1,0,0
FBgn0262972,8398,87,63,66
FBgn0262974,556,0,1,2
FBgn0262975,9178,2450,2243,2224
FBgn0262976,3430,464,335,356
FBgn0262979,722,5,5,5
FBgn0262980,342,0,0,0
FBgn0262981,302,0,0,0
FBgn0262982,584,0,0,0
FBgn0262983,2154,12,13,5
FBgn0262984,505,0,0,0
FBgn0262985,586,0,4,1
FBgn0262986,627,0,0,0
FBgn0262987,504,1,0,3
FBgn0262988,445,0,0,0
FBgn0262989,845,0,0,0
FBgn0262990,316,0,0,0
FBgn0262991,2907,0,0,0
FBgn0262992,361,0,1,0
FBgn0262993,1770,43,32,26
FBgn0262994,392,0,0,0
FBgn0262995,452,0,0,0
FBgn0262996,469,0,0,0
FBgn0262998,621,1,0,0
FBgn0262999,296,0,0,0
FBgn0263000,487,2,0,0
FBgn0263001,631,1,0,0
FBgn0263002,361,4,1,1
FBgn0263004,818,0,1,5
FBgn0263005,4326,80,88,76
FBgn0263006,8264,19997,19871,20213
FBgn0263018,160,3,2,3
FBgn0263019,10706,62,49,30
FBgn0263020,591,0,0,1
FBgn0263021,576,0,0,0
FBgn0263022,863,0,0,0
FBgn0263023,618,0,0,1
FBgn0263024,224,0,0,0
FBgn0263025,1297,34,24,28
FBgn0263026,542,0,0,0
FBgn0263027,1272,23,24,21
FBgn0263029,746,393,322,345
FBgn0263030,1366,0,3,1
FBgn0263031,1229,0,3,1
FBgn0263032,1526,2,3,2
FBgn0263033,1526,2,3,2
FBgn0263034,732,0,3,1
FBgn0263035,555,0,0,1
FBgn0263036,853,5,0,0
FBgn0263037,2025,0,0,0
FBgn0263038,4314,4,6,3
FBgn0263040,846,0,0,3
FBgn0263041,840,2,0,0
FBgn0263042,1453,0,2,1
FBgn0263046,1040,75,67,67
FBgn0263047,748,18,12,7
FBgn0263048,4226,121,101,102
FBgn0263049,2449,26,31,36
FBgn0263050,2482,106,105,91
FBgn0263051,2482,106,105,91
FBgn0263072,9931,975,931,906
FBgn0263076,2672,11,9,11
FBgn0263077,13854,3590,3301,3484
FBgn0263078,1469,0,2,0
FBgn0263079,2846,1,1,1
FBgn0263080,513,0,0,0
FBgn0263081,459,0,0,0
FBgn0263082,360,0,0,0
FBgn0263083,242,93,90,100
FBgn0263084,338,0,0,0
FBgn0263085,504,0,0,1
FBgn0263086,204,0,0,0
FBgn0263087,1726,0,0,0
FBgn0263088,498,1,0,0
FBgn0263089,591,0,0,0
FBgn0263090,271,0,0,0
FBgn0263091,670,0,0,0
FBgn0263092,548,0,0,0
FBgn0263093,1582,88,81,73
FBgn0263094,152,0,0,0
FBgn0263095,511,1,0,0
FBgn0263096,252,1,0,0
FBgn0263102,7602,2410,2270,2270
FBgn0263106,2161,882,723,798
FBgn0263107,94,1,0,0
FBgn0263108,7280,948,898,874
FBgn0263109,7712,7,6,7
FBgn0263110,10170,1061,1113,1093
FBgn0263111,11923,4569,4364,4520
FBgn0263112,4588,630,596,531
FBgn0263113,4255,0,1,2
FBgn0263114,565,0,1,1
FBgn0263116,4026,210,197,215
FBgn0263117,5288,21,27,18
FBgn0263118,2411,86,88,94
FBgn0263120,4902,4405,4075,3866
FBgn0263121,969,6,6,4
FBgn0263130,1772,0,0,0
FBgn0263131,7558,617,533,569
FBgn0263132,16205,1072,928,865
FBgn0263133,2503,167,183,148
FBgn0263143,2328,2,4,1
FBgn0263144,5942,896,863,827
FBgn0263197,7787,1203,1150,1263
FBgn0263198,3153,741,802,815
FBgn0263199,3144,1157,934,910
FBgn0263200,1484,465,391,385
FBgn0263201,137,0,0,0
FBgn0263206,303,0,0,0
FBgn0263207,354,0,0,0
FBgn0263208,223,0,0,0
FBgn0263209,352,0,0,0
FBgn0263210,221,0,0,0
FBgn0263211,352,0,0,0
FBgn0263212,220,0,0,0
FBgn0263213,224,0,0,0
FBgn0263214,224,1,0,0
FBgn0263215,411,0,0,0
FBgn0263216,1682,25,26,20
FBgn0263217,423,0,0,0
FBgn0263219,7913,947,983,941
FBgn0263220,10725,4520,4668,4778
FBgn0263231,3970,1784,1825,1841
FBgn0263232,7512,756,690,767
FBgn0263233,561,0,0,0
FBgn0263234,1248,0,0,0
FBgn0263235,1147,0,0,0
FBgn0263236,3715,336,317,268
FBgn0263237,1448,58,43,40
FBgn0263239,3526,111,59,94
FBgn0263240,1690,61,38,56
FBgn0263241,2270,97,90,117
FBgn0263246,923,0,0,0
FBgn0263247,208,0,0,0
FBgn0263248,191,0,0,0
FBgn0263249,318,0,0,1
FBgn0263250,1138,0,1,1
FBgn0263251,1354,179,141,150
FBgn0263256,4619,452,409,406
FBgn0263257,14670,4182,4348,4535
FBgn0263258,7304,809,740,698
FBgn0263260,1012,112,99,91
FBgn0263270,575,3,2,2
FBgn0263271,1047,3,1,0
FBgn0263278,1918,108,105,84
FBgn0263289,17197,2062,2027,2100
FBgn0263290,740,2,2,0
FBgn0263314,564,0,1,0
FBgn0263316,4726,277,280,260
FBgn0263320,686,0,0,0
FBgn0263321,1206,145,102,116
FBgn0263322,596,0,1,0
FBgn0263323,600,0,1,0
FBgn0263324,423,0,0,0
FBgn0263325,843,3,1,2
FBgn0263326,488,0,0,0
FBgn0263327,644,0,2,3
FBgn0263328,446,0,0,0
FBgn0263329,491,2,3,1
FBgn0263330,364,10,14,10
FBgn0263331,202,0,0,0
FBgn0263332,712,28,23,24
FBgn0263333,657,0,0,0
FBgn0263334,605,2,2,0
FBgn0263335,745,0,0,0
FBgn0263336,1380,61,39,40
FBgn0263337,704,7,4,4
FBgn0263338,1283,3,7,6
FBgn0263339,923,1,1,0
FBgn0263340,663,0,0,0
FBgn0263341,679,0,1,0
FBgn0263342,994,4,8,0
FBgn0263343,1525,4,8,5
FBgn0263344,3528,620,613,676
FBgn0263345,2340,17,13,13
FBgn0263346,10493,3018,2853,2782
FBgn0263351,2025,632,626,604
FBgn0263352,8968,4167,4350,4330
FBgn0263353,6816,2279,2149,2117
FBgn0263354,9436,2820,2759,2951
FBgn0263355,8619,507,428,460
FBgn0263376,1665,3,1,0
FBgn0263377,2301,104,86,82
FBgn0263378,1567,33,51,42
FBgn0263379,2032,7,6,3
FBgn0263380,1006,6,12,7
FBgn0263381,616,10,4,16
FBgn0263382,584,0,0,0
FBgn0263383,836,1,1,0
FBgn0263384,667,0,0,0
FBgn0263385,535,8,1,6
FBgn0263386,640,0,0,0
FBgn0263387,990,0,0,0
FBgn0263388,796,0,0,0
FBgn0263389,570,0,0,0
FBgn0263390,2796,191,197,181
FBgn0263391,11529,1634,1657,1569
FBgn0263392,13823,2134,2179,2070
FBgn0263395,5143,1078,1005,1016
FBgn0263396,7745,3453,3471,3157
FBgn0263397,12715,4797,4911,4868
FBgn0263398,2485,284,248,266
FBgn0263399,598,2,3,3
FBgn0263400,1367,12,2,4
FBgn0263401,534,0,0,0
FBgn0263402,529,25,11,17
FBgn0263403,937,0,0,0
FBgn0263404,281,0,0,0
FBgn0263405,940,0,0,0
FBgn0263406,897,27,22,24
FBgn0263407,792,0,0,0
FBgn0263408,1332,8,9,9
FBgn0263409,603,2,0,2
FBgn0263410,682,0,1,0
FBgn0263411,353,0,2,0
FBgn0263412,721,0,0,0
FBgn0263413,7596,242,248,264
FBgn0263414,1105,3,6,9
FBgn0263415,438,7,5,4
FBgn0263441,2447,86,99,92
FBgn0263442,1167,1,2,0
FBgn0263443,613,51,52,40
FBgn0263444,2813,0,0,0
FBgn0263445,2060,114,90,99
FBgn0263446,2199,70,42,43
FBgn0263447,1794,208,184,184
FBgn0263448,613,1,0,2
FBgn0263449,745,33,32,42
FBgn0263451,1097,19,17,13
FBgn0263452,503,2,2,0
FBgn0263453,918,2,3,3
FBgn0263454,865,11,18,12
FBgn0263455,1386,9,13,1
FBgn0263456,5622,3752,3616,3745
FBgn0263457,2290,133,115,96
FBgn0263458,147,11,26,27
FBgn0263459,151,4,1,3
FBgn0263460,147,0,0,0
FBgn0263461,226,0,2,0
FBgn0263462,166,1,3,2
FBgn0263463,161,0,0,0
FBgn0263464,136,0,0,0
FBgn0263465,88,6,2,5
FBgn0263466,166,0,0,3
FBgn0263467,101,0,0,0
FBgn0263468,153,10,11,13
FBgn0263469,156,2,0,5
FBgn0263470,311,19,13,15
FBgn0263471,125,12,11,8
FBgn0263472,151,2,2,2
FBgn0263473,147,1,0,0
FBgn0263474,137,1,1,2
FBgn0263475,149,0,0,0
FBgn0263476,221,0,0,0
FBgn0263477,159,0,0,1
FBgn0263478,141,0,0,0
FBgn0263479,140,0,3,0
FBgn0263480,150,0,0,0
FBgn0263481,161,3,2,2
FBgn0263482,171,3,2,0
FBgn0263483,136,2,1,2
FBgn0263484,161,3,1,3
FBgn0263485,178,1,1,2
FBgn0263486,142,0,1,0
FBgn0263487,139,4,5,2
FBgn0263488,186,1,4,1
FBgn0263489,201,10,6,5
FBgn0263490,7369,694,670,705
FBgn0263492,2901,108,112,123
FBgn0263493,352,0,1,0
FBgn0263494,467,0,1,0
FBgn0263495,624,0,0,0
FBgn0263496,476,0,0,0
FBgn0263497,677,0,1,0
FBgn0263498,727,0,0,0
FBgn0263499,689,1,2,2
FBgn0263500,936,0,0,0
FBgn0263501,1031,0,0,0
FBgn0263502,629,0,0,0
FBgn0263503,932,2,0,0
FBgn0263504,2088,26,24,25
FBgn0263505,498,0,0,0
FBgn0263506,383,2,5,0
FBgn0263507,882,45,46,32
FBgn0263509,566,0,0,0
FBgn0263510,1549,53,60,45
FBgn0263511,3633,93,86,93
FBgn0263512,2373,34,31,41
FBgn0263513,93,0,1,0
FBgn0263514,127,0,0,0
FBgn0263515,108,0,0,0
FBgn0263516,134,23,25,22
FBgn0263517,103,31,25,22
FBgn0263518,111,1,1,0
FBgn0263519,112,15,15,6
FBgn0263520,115,4,1,4
FBgn0263521,158,1,2,1
FBgn0263522,119,0,0,1
FBgn0263523,107,0,0,0
FBgn0263525,68,1,0,0
FBgn0263526,111,10,6,10
FBgn0263527,59,0,0,0
FBgn0263528,103,11,3,7
FBgn0263529,105,15,12,8
FBgn0263530,77,0,0,0
FBgn0263531,169,2,4,1
FBgn0263532,124,1,3,0
FBgn0263533,151,2,1,2
FBgn0263534,101,2,0,0
FBgn0263536,102,0,0,0
FBgn0263537,150,49,44,38
FBgn0263538,87,2,0,1
FBgn0263539,147,0,1,1
FBgn0263541,122,2,1,2
FBgn0263542,91,0,0,0
FBgn0263543,109,3,5,3
FBgn0263544,99,3,1,3
FBgn0263545,109,0,0,0
FBgn0263546,101,1,0,6
FBgn0263547,129,1,1,0
FBgn0263548,84,1,0,1
FBgn0263550,55,0,0,0
FBgn0263551,109,0,0,0
FBgn0263552,133,93,61,71
FBgn0263553,58,0,0,0
FBgn0263554,126,37,31,25
FBgn0263555,117,15,11,11
FBgn0263556,105,108,94,82
FBgn0263557,107,0,0,1
FBgn0263558,122,1,0,0
FBgn0263559,71,0,0,0
FBgn0263560,132,35,19,29
FBgn0263561,123,0,1,0
FBgn0263562,106,6,6,4
FBgn0263563,117,46,41,52
FBgn0263564,94,3,1,0
FBgn0263565,92,0,0,0
FBgn0263566,60,0,0,0
FBgn0263567,118,0,0,1
FBgn0263568,116,0,0,0
FBgn0263569,155,3,1,2
FBgn0263570,103,1,3,4
FBgn0263571,118,0,0,0
FBgn0263572,95,0,0,0
FBgn0263573,110,16,13,13
FBgn0263575,60,0,0,0
FBgn0263576,60,0,2,0
FBgn0263577,66,0,0,0
FBgn0263578,59,0,0,0
FBgn0263579,100,1,0,0
FBgn0263581,1286,6,6,4
FBgn0263582,791,2,6,3
FBgn0263583,805,4,0,0
FBgn0263584,2230,21,19,16
FBgn0263585,341,0,0,0
FBgn0263586,442,1,2,3
FBgn0263587,1175,1,0,1
FBgn0263588,644,0,0,0
FBgn0263589,929,42,36,32
FBgn0263590,814,0,0,0
FBgn0263593,5511,2155,1971,2065
FBgn0263594,2691,1956,1777,1812
FBgn0263595,1736,0,0,0
FBgn0263596,225,0,0,0
FBgn0263597,175,0,0,0
FBgn0263598,2759,1325,1121,1127
FBgn0263599,6707,437,410,382
FBgn0263600,3440,90,64,66
FBgn0263601,4095,385,351,340
FBgn0263602,2159,55,57,48
FBgn0263603,5291,625,612,624
FBgn0263605,2323,38,28,34
FBgn0263606,927,44,33,41
FBgn0263607,2517,114,104,112
FBgn0263608,1138,17,16,13
FBgn0263611,895,1,1,0
FBgn0263612,806,0,0,0
FBgn0263613,581,0,0,0
FBgn0263615,722,0,1,0
FBgn0263616,513,0,0,0
FBgn0263617,5165,1,0,0
FBgn0263618,1600,0,1,0
FBgn0263619,1853,217,197,221
FBgn0263620,1359,36,46,38
FBgn0263621,251,17,8,8
FBgn0263622,743,0,0,0
FBgn0263623,704,0,0,0
FBgn0263624,356,0,0,0
FBgn0263625,339,0,0,0
FBgn0263626,687,1,2,1
FBgn0263627,800,0,0,0
FBgn0263628,1117,96,81,91
FBgn0263629,68,0,1,0
FBgn0263630,69,1,0,0
FBgn0263631,137,0,3,2
FBgn0263632,76,0,0,0
FBgn0263633,61,0,0,0
FBgn0263647,778,1,1,1
FBgn0263648,617,2,1,1
FBgn0263649,1860,4,5,4
FBgn0263650,500,5,4,2
FBgn0263651,897,0,0,0
FBgn0263652,1283,5,1,4
FBgn0263653,598,1,1,0
FBgn0263654,422,1,0,0
FBgn0263655,444,3,1,0
FBgn0263656,441,3,3,2
FBgn0263657,499,0,0,0
FBgn0263658,795,0,0,0
FBgn0263659,10400,157,167,140
FBgn0263660,1097,6,12,14
FBgn0263661,1354,0,0,0
FBgn0263662,1368,22,28,25
FBgn0263663,3445,9,9,10
FBgn0263664,528,0,0,0
FBgn0263665,1380,23,9,12
FBgn0263667,4608,134,134,107
FBgn0263697,1481,70,64,58
FBgn0263705,13273,624,577,575
FBgn0263706,12257,1145,1051,1063
FBgn0263707,336,0,0,0
FBgn0263708,1528,0,3,1
FBgn0263709,492,4,8,3
FBgn0263738,2445,100,102,81
FBgn0263740,2203,322,303,288
FBgn0263741,1023,0,0,1
FBgn0263742,907,0,0,0
FBgn0263743,676,0,0,0
FBgn0263744,845,0,2,0
FBgn0263745,2132,59,69,71
FBgn0263746,1647,0,1,0
FBgn0263747,5174,3,1,2
FBgn0263748,881,0,0,0
FBgn0263750,2964,2694,2354,2519
FBgn0263755,2386,66,62,53
FBgn0263757,722,41,54,36
FBgn0263760,903,0,0,0
FBgn0263761,317,0,0,0
FBgn0263762,516,1,1,0
FBgn0263763,354,0,0,0
FBgn0263764,3635,0,0,1
FBgn0263765,655,0,0,0
FBgn0263766,1087,77,73,70
FBgn0263767,416,0,0,0
FBgn0263768,1241,92,74,84
FBgn0263769,308,1,0,1
FBgn0263770,452,0,0,0
FBgn0263771,276,0,0,0
FBgn0263772,7756,193,208,215
FBgn0263773,2297,2525,2186,2353
FBgn0263774,3792,2,1,1
FBgn0263776,3292,450,467,373
FBgn0263777,428,0,1,1
FBgn0263778,699,3,1,2
FBgn0263780,3398,338,323,322
FBgn0263782,3818,328,289,304
FBgn0263802,812,1,2,7
FBgn0263829,2556,17,10,16
FBgn0263830,960,38,47,45
FBgn0263831,2273,4,6,9
FBgn0263832,1947,181,155,174
FBgn0263834,675,6,1,3
FBgn0263835,504,3,5,1
FBgn0263838,712,0,0,1
FBgn0263839,93,0,0,0
FBgn0263841,350,3,3,5
FBgn0263842,318,0,1,0
FBgn0263843,529,2,3,1
FBgn0263844,578,0,1,0
FBgn0263845,533,0,1,0
FBgn0263846,8942,1158,1109,1148
FBgn0263847,116,0,0,0
FBgn0263848,615,0,0,0
FBgn0263849,1023,0,0,0
FBgn0263850,1239,1,0,0
FBgn0263851,69,0,0,0
FBgn0263852,526,117,99,85
FBgn0263855,4626,36,27,35
FBgn0263863,1268,150,114,102
FBgn0263864,4883,380,334,368
FBgn0263866,763,0,0,0
FBgn0263867,701,0,0,0
FBgn0263868,561,0,0,0
FBgn0263869,647,5,3,7
FBgn0263870,566,0,1,0
FBgn0263871,452,0,0,0
FBgn0263872,812,0,0,0
FBgn0263873,14459,1038,967,1000
FBgn0263874,286,0,0,0
FBgn0263911,513,931,831,811
FBgn0263916,2385,129,136,121
FBgn0263929,9425,1197,1100,1076
FBgn0263930,4483,1509,1471,1541
FBgn0263933,3327,271,235,227
FBgn0263934,5992,103,98,99
FBgn0263967,1134,7,0,9
FBgn0263968,10621,427,440,417
FBgn0263970,953,6,4,10
